file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf125-018.cnf,UUF125.538.100,UNSAT,UNSAT,True,2.4619,538,715,850,716,18174,40948,25430,1731,69412,69412.0,10245700.0,3.8193022999889954,PASS,True,0.04,UNSAT,0.028686,SAT,0.03951,UNSAT
uuf125-019.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.2799,538,1496,1761,1497,39769,87539,54842,1719,148623,148623.0,23774500.0,3.737157082149413,PASS,True,0.08,UNSAT,0.066944,SAT,0.084593,UNSAT
uuf125-02.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.8557,538,1382,1591,1383,36825,81085,50158,1724,136429,136429.0,21549000.0,3.7047929395790904,PASS,True,0.04,UNSAT,0.038869,SAT,0.055914,UNSAT
uuf125-020.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.3599,538,1099,1251,1100,24852,55414,35531,1731,95698,95698.0,15114600.0,3.8507162401416384,PASS,True,0.03,UNSAT,0.042378,SAT,0.01966,UNSAT
uuf125-021.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.1491,538,875,983,876,24018,52994,32111,1756,88401,88401.0,13741900.0,3.680614539095678,PASS,True,0.04,UNSAT,0.060785,SAT,0.05892,UNSAT
uuf125-022.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.5837,538,1648,1904,1649,41329,91756,58318,1710,157075,157075.0,25067100.0,3.800600062909821,PASS,True,0.04,UNSAT,0.078081,SAT,0.072624,UNSAT
uuf125-023.cnf,UUF125.538.100,UNSAT,UNSAT,True,2.7297,538,786,920,787,20644,46098,28230,1758,77355,77355.0,11377400.0,3.7470935865142416,PASS,True,0.04,UNSAT,0.05354,SAT,0.045212,UNSAT
uuf125-024.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.6741,538,1347,1592,1348,34912,77349,48471,1664,131166,131166.0,20360900.0,3.757046287809349,PASS,True,0.04,UNSAT,0.039721,SAT,0.064772,UNSAT
uuf125-025.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.0942,538,1423,1635,1424,38742,85073,52455,1727,143004,143004.0,22580500.0,3.6911878581384543,PASS,True,0.04,UNSAT,0.062931,SAT,0.046834,UNSAT
uuf125-026.cnf,UUF125.538.100,UNSAT,UNSAT,True,2.8793,538,821,1003,822,21395,48075,29826,1740,81292,81292.0,12251300.0,3.7995793409675156,PASS,True,0.04,UNSAT,0.030964,SAT,0.054686,UNSAT
uuf125-027.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.5097,538,1593,1844,1594,40827,90452,56995,1709,153827,153827.0,24909400.0,3.767776226516766,PASS,True,0.04,UNSAT,0.061983,SAT,0.059449,UNSAT
uuf125-028.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.3281,538,1494,1728,1495,39948,87970,54780,1728,148800,148800.0,23755100.0,3.7248422949834787,PASS,True,0.05,UNSAT,0.055217,SAT,0.067675,UNSAT
uuf125-029.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.3092,538,1449,1637,1450,40254,88508,54752,1698,149060,149060.0,23211300.0,3.7029860386545437,PASS,True,0.04,UNSAT,0.072262,SAT,0.072851,UNSAT
uuf125-03.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.6637,538,1062,1218,1063,27530,61237,38005,1718,103376,103376.0,15744800.0,3.755030875408645,PASS,True,0.04,UNSAT,0.052051,SAT,0.050131,UNSAT
uuf125-030.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.5869,538,1654,1879,1655,41333,91552,58617,1763,157829,157829.0,25050400.0,3.8184743425350205,PASS,True,0.04,UNSAT,0.063707,SAT,0.071172,UNSAT
uuf125-031.cnf,UUF125.538.100,UNSAT,UNSAT,True,7.1343,538,2019,2337,2020,52606,115843,73097,1726,197253,197253.0,31311000.0,3.749629319849447,PASS,True,0.06,UNSAT,0.089587,SAT,0.081834,UNSAT
uuf125-032.cnf,UUF125.538.100,UNSAT,UNSAT,True,3.4515,538,1012,1151,1013,25586,56796,35109,1775,95626,95626.0,15237300.0,3.7374345345110607,PASS,True,0.05,UNSAT,0.042743,SAT,0.059518,UNSAT
uuf125-033.cnf,UUF125.538.100,UNSAT,UNSAT,True,2.8553,538,828,977,829,21640,47899,29289,1750,80413,80413.0,12496200.0,3.7159426987060997,PASS,True,0.04,UNSAT,0.059573,SAT,0.070711,UNSAT
uuf125-034.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.9218,538,1394,1618,1395,35703,79209,50063,1714,135280,135280.0,21398700.0,3.7890373357981124,PASS,True,0.04,UNSAT,0.047672,SAT,0.053456,UNSAT
uuf125-035.cnf,UUF125.538.100,UNSAT,UNSAT,True,5.2889,538,1525,1750,1526,40026,88097,54827,1720,148713,148713.0,24050000.0,3.715409983510718,PASS,True,0.05,UNSAT,0.055603,SAT,0.062351,UNSAT
uuf125-036.cnf,UUF125.538.100,UNSAT,UNSAT,True,4.1898,538,1212,1423,1213,31528,69752,43455,1715,117949,117949.0,18157400.0,3.7410872874904846,PASS,True,0.04,UNSAT,0.03878,SAT,0.037754,UNSAT
