file,set,expect,got,correct,wall_s,originals,learnts,decisions,conflicts,propagations,hw_bcp,hw_undo,hw_load,hw_cycles,hw_time_ns,sw_time_ns,cyc_per_prop,status,hw_overflow,kissat_cpu_s,kissat_got,minisat2_cpu_s,minisat2_got,glucose_cpu_s,glucose_got
uuf50-018.cnf,uuf50-218,UNSAT,UNSAT,True,0.1749,218,63,71,64,884,1955,1184,746,3905,3905.0,452870.0,4.417420814479638,PASS,False,0.0,UNSAT,0.00569,SAT,0.002717,UNSAT
uuf50-0180.cnf,uuf50-218,UNSAT,UNSAT,True,0.221,218,92,110,93,1184,2676,1714,796,5230,5230.0,657632.0,4.41722972972973,PASS,False,0.0,UNSAT,0.004669,SAT,0.006185,UNSAT
uuf50-0181.cnf,uuf50-218,UNSAT,UNSAT,True,0.1641,218,62,66,63,867,1927,1169,755,3859,3859.0,469041.0,4.450980392156863,PASS,False,0.0,UNSAT,0.003036,SAT,0.002624,UNSAT
uuf50-0182.cnf,uuf50-218,UNSAT,UNSAT,True,0.1585,218,64,77,65,859,1889,1158,755,3814,3814.0,422306.0,4.440046565774156,PASS,False,0.0,UNSAT,0.005295,SAT,0.00412,UNSAT
uuf50-0183.cnf,uuf50-218,UNSAT,UNSAT,True,0.2065,218,90,112,91,1243,2810,1761,798,5397,5397.0,648762.0,4.341914722445696,PASS,False,0.0,UNSAT,0.005926,SAT,0.004386,UNSAT
uuf50-0184.cnf,uuf50-218,UNSAT,UNSAT,True,0.2488,218,100,115,101,1359,3006,1885,781,5728,5728.0,716099.0,4.2148638704930095,PASS,False,0.01,UNSAT,0.006369,SAT,0.004898,UNSAT
uuf50-0185.cnf,uuf50-218,UNSAT,UNSAT,True,0.1655,218,66,75,67,919,2050,1260,785,4111,4111.0,473453.0,4.473340587595212,PASS,False,0.0,UNSAT,0.005059,SAT,0.00439,UNSAT
uuf50-0186.cnf,uuf50-218,UNSAT,UNSAT,True,0.14,218,48,57,49,680,1509,925,737,3181,3181.0,346652.0,4.677941176470588,PASS,False,0.0,UNSAT,0.003393,SAT,0.004535,UNSAT
uuf50-0187.cnf,uuf50-218,UNSAT,UNSAT,True,0.1756,218,71,83,72,1040,2288,1395,754,4449,4449.0,537668.0,4.2778846153846155,PASS,False,0.01,UNSAT,0.005944,SAT,0.005256,UNSAT
uuf50-0188.cnf,uuf50-218,UNSAT,UNSAT,True,0.1666,218,67,79,68,912,2053,1282,743,4093,4093.0,487729.0,4.487938596491228,PASS,False,0.0,UNSAT,0.005979,SAT,0.003897,UNSAT
uuf50-0189.cnf,uuf50-218,UNSAT,UNSAT,True,0.2101,218,77,82,78,1152,2561,1567,743,4893,4893.0,618667.0,4.247395833333333,PASS,False,0.0,UNSAT,0.005806,SAT,0.00595,UNSAT
uuf50-019.cnf,uuf50-218,UNSAT,UNSAT,True,0.147,218,41,47,42,651,1435,880,713,3044,3044.0,346469.0,4.675883256528418,PASS,False,0.0,UNSAT,0.003921,SAT,0.004706,UNSAT
uuf50-0190.cnf,uuf50-218,UNSAT,UNSAT,True,0.1909,218,71,81,72,1030,2273,1390,730,4417,4417.0,547050.0,4.288349514563107,PASS,False,0.0,UNSAT,0.005196,SAT,0.004898,UNSAT
uuf50-0191.cnf,uuf50-218,UNSAT,UNSAT,True,0.1562,218,56,60,57,756,1711,1089,750,3577,3577.0,412320.0,4.731481481481482,PASS,False,0.0,UNSAT,0.004333,SAT,0.005122,UNSAT
uuf50-0192.cnf,uuf50-218,UNSAT,UNSAT,True,0.1312,218,46,54,47,670,1515,915,729,3167,3167.0,353389.0,4.726865671641791,PASS,False,0.0,UNSAT,0.003975,SAT,0.004044,UNSAT
uuf50-0193.cnf,uuf50-218,UNSAT,UNSAT,True,0.1413,218,50,52,51,619,1398,865,728,3002,3002.0,361071.0,4.849757673667205,PASS,False,0.0,UNSAT,0.00421,SAT,0.003678,UNSAT
uuf50-0194.cnf,uuf50-218,UNSAT,UNSAT,True,0.138,218,57,68,58,852,1868,1124,739,3741,3741.0,437345.0,4.390845070422535,PASS,False,0.0,UNSAT,0.004914,SAT,0.003957,UNSAT
uuf50-0195.cnf,uuf50-218,UNSAT,UNSAT,True,0.1993,218,73,81,74,1037,2308,1436,742,4519,4519.0,547032.0,4.357762777242044,PASS,False,0.01,UNSAT,0.004964,SAT,0.0047,UNSAT
uuf50-0196.cnf,uuf50-218,UNSAT,UNSAT,True,0.1946,218,81,98,82,1153,2582,1581,791,4969,4969.0,604957.0,4.309627059843885,PASS,False,0.01,UNSAT,0.005809,SAT,0.004345,UNSAT
uuf50-0197.cnf,uuf50-218,UNSAT,UNSAT,True,0.1934,218,78,90,79,1039,2339,1482,735,4586,4586.0,511400.0,4.4138594802694895,PASS,False,0.0,UNSAT,0.001103,SAT,0.002164,UNSAT
uuf50-0198.cnf,uuf50-218,UNSAT,UNSAT,True,0.1376,218,53,59,54,684,1552,981,714,3266,3266.0,363917.0,4.7748538011695905,PASS,False,0.0,UNSAT,0.004107,SAT,0.000704,UNSAT
uuf50-0199.cnf,uuf50-218,UNSAT,UNSAT,True,0.1787,218,69,80,70,953,2161,1353,781,4309,4309.0,490473.0,4.521511017838405,PASS,False,0.01,UNSAT,0.004747,SAT,0.005377,UNSAT
uuf50-02.cnf,uuf50-218,UNSAT,UNSAT,True,0.158,218,60,76,61,859,1917,1187,757,3877,3877.0,463931.0,4.513387660069848,PASS,False,0.0,UNSAT,0.002379,SAT,0.004549,UNSAT
uuf50-020.cnf,uuf50-218,UNSAT,UNSAT,True,0.2327,218,100,119,101,1242,2819,1837,766,5505,5505.0,698835.0,4.432367149758454,PASS,False,0.0,UNSAT,0.003288,SAT,0.00436,UNSAT
